,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
70764,Male,Other,18 to 19,Placer County,2,3,3,0,1,9,32,0
70765,Male,Other,18 to 19,Plumas County,0,1,0,0,0,1,2,0
70766,Male,Other,18 to 19,Riverside County,15,28,11,2,9,65,100,0
70767,Male,Other,18 to 19,Sacramento County,24,40,20,1,25,110,134,0
70768,Male,Other,18 to 19,San Benito County,1,0,1,0,0,2,5,0
70769,Male,Other,18 to 19,San Bernardino County,20,48,38,4,9,119,148,0
70770,Male,Other,18 to 19,San Diego County,37,50,20,2,25,134,341,0
70771,Male,Other,18 to 19,San Francisco County,48,14,49,0,19,130,102,0
70772,Male,Other,18 to 19,San Joaquin County,18,12,5,0,10,45,99,0
70773,Male,Other,18 to 19,San Luis Obispo County,1,0,1,0,0,2,27,0
70774,Male,Other,18 to 19,San Mateo County,17,21,17,0,18,73,111,0
70775,Male,Other,18 to 19,Santa Barbara County,1,6,3,1,5,16,151,0
70776,Male,Other,18 to 19,Santa Clara County,27,46,39,3,21,136,308,0
70777,Male,Other,18 to 19,Santa Cruz County,1,2,0,0,1,4,35,0
70778,Male,Other,18 to 19,Shasta County,1,4,2,0,4,11,21,0
70779,Male,Other,18 to 19,Sierra County,0,1,0,0,0,1,0,0
70780,Male,Other,18 to 19,Siskiyou County,1,1,0,0,0,2,10,0
70781,Male,Other,18 to 19,Solano County,10,3,7,0,7,27,39,0
70782,Male,Other,18 to 19,Sonoma County,3,2,1,0,5,11,57,0
70783,Male,Other,18 to 19,Stanislaus County,4,15,8,0,4,31,35,0
70784,Male,Other,18 to 19,Sutter County,4,0,1,0,2,7,16,0
70785,Male,Other,18 to 19,Tehama County,0,0,1,0,0,1,5,0
70786,Male,Other,18 to 19,Trinity County,3,2,0,0,0,5,2,0
70787,Male,Other,18 to 19,Tulare County,4,0,2,0,1,7,21,0
70788,Male,Other,18 to 19,Tuolumne County,0,1,0,0,0,1,1,0
70789,Male,Other,18 to 19,Ventura County,2,11,3,0,0,16,39,0
70790,Male,Other,18 to 19,Yolo County,1,6,3,1,3,14,21,0
70791,Male,Other,18 to 19,Yuba County,4,2,1,0,3,10,5,0
70792,Male,Other,20 to 29,Alameda County,96,94,117,5,69,381,1096,0
70793,Male,Other,20 to 29,Alpine County,0,0,0,0,0,0,5,0
70794,Male,Other,20 to 29,Amador County,1,1,3,0,6,11,14,0
70795,Male,Other,20 to 29,Butte County,4,7,6,1,10,28,93,0
70796,Male,Other,20 to 29,Calaveras County,0,2,2,0,1,5,8,0
70797,Male,Other,20 to 29,Colusa County,0,2,0,0,0,2,16,0
70798,Male,Other,20 to 29,Contra Costa County,58,40,42,1,30,171,337,0
70799,Male,Other,20 to 29,Del Norte County,10,0,1,0,5,16,22,0
70800,Male,Other,20 to 29,El Dorado County,7,1,3,0,4,15,33,0
70801,Male,Other,20 to 29,Fresno County,66,85,63,3,72,289,498,0
70802,Male,Other,20 to 29,Glenn County,2,2,0,0,4,8,15,0
70803,Male,Other,20 to 29,Humboldt County,24,24,18,4,18,88,133,0
70804,Male,Other,20 to 29,Imperial County,11,3,1,0,5,20,40,0
70805,Male,Other,20 to 29,Inyo County,8,1,1,0,0,10,52,0
70806,Male,Other,20 to 29,Kern County,30,19,10,1,14,74,446,0
70807,Male,Other,20 to 29,Kings County,4,3,1,1,15,24,48,0
70808,Male,Other,20 to 29,Lake County,4,3,5,0,6,18,67,0
70809,Male,Other,20 to 29,Lassen County,5,2,0,0,4,11,22,0
70810,Male,Other,20 to 29,Los Angeles County,400,588,451,22,295,1756,3874,0
70811,Male,Other,20 to 29,Madera County,0,6,1,0,3,10,22,0
70812,Male,Other,20 to 29,Marin County,3,1,3,0,1,8,74,0
70813,Male,Other,20 to 29,Mariposa County,2,1,0,0,1,4,4,0
70814,Male,Other,20 to 29,Mendocino County,16,6,12,0,22,56,88,0
70815,Male,Other,20 to 29,Merced County,15,10,11,2,20,58,119,0
70816,Male,Other,20 to 29,Modoc County,0,1,1,0,1,3,11,0
70817,Male,Other,20 to 29,Mono County,0,2,1,0,0,3,15,0
70818,Male,Other,20 to 29,Monterey County,6,9,11,1,7,34,97,0
70819,Male,Other,20 to 29,Napa County,2,5,2,0,5,14,31,0
70820,Male,Other,20 to 29,Nevada County,1,0,4,0,1,6,16,0
70821,Male,Other,20 to 29,Orange County,124,174,180,15,69,562,1820,0
70822,Male,Other,20 to 29,Placer County,12,14,10,0,11,47,87,0
70823,Male,Other,20 to 29,Plumas County,1,0,3,0,1,5,13,0
70824,Male,Other,20 to 29,Riverside County,45,40,51,4,40,180,376,0
70825,Male,Other,20 to 29,Sacramento County,126,147,107,7,95,482,808,0
70826,Male,Other,20 to 29,San Benito County,2,0,2,0,1,5,12,0
70827,Male,Other,20 to 29,San Bernardino County,105,107,113,6,55,386,675,0
70828,Male,Other,20 to 29,San Diego County,177,136,135,11,88,547,1444,0
70829,Male,Other,20 to 29,San Francisco County,127,61,205,5,94,492,666,0
70830,Male,Other,20 to 29,San Joaquin County,58,96,42,2,71,269,458,0
70831,Male,Other,20 to 29,San Luis Obispo County,3,5,3,1,1,13,89,0
70832,Male,Other,20 to 29,San Mateo County,53,69,82,4,30,238,643,0
70833,Male,Other,20 to 29,Santa Barbara County,12,10,12,2,5,41,336,0
70834,Male,Other,20 to 29,Santa Clara County,122,141,150,13,59,485,1229,0
70835,Male,Other,20 to 29,Santa Cruz County,2,9,7,0,5,23,82,0
70836,Male,Other,20 to 29,Shasta County,18,8,6,0,5,37,110,0
70837,Male,Other,20 to 29,Sierra County,0,0,0,0,0,0,5,0
70838,Male,Other,20 to 29,Siskiyou County,3,4,7,0,6,20,68,0
70839,Male,Other,20 to 29,Solano County,20,15,22,1,15,73,142,0
70840,Male,Other,20 to 29,Sonoma County,8,9,29,0,8,54,201,0
70841,Male,Other,20 to 29,Stanislaus County,35,31,38,2,36,142,209,0
70842,Male,Other,20 to 29,Sutter County,8,8,4,1,5,26,69,0
70843,Male,Other,20 to 29,Tehama County,2,2,2,0,3,9,14,0
70844,Male,Other,20 to 29,Trinity County,0,0,1,0,1,2,5,0
70845,Male,Other,20 to 29,Tulare County,16,23,9,1,10,59,113,0
70846,Male,Other,20 to 29,Tuolumne County,1,1,0,0,3,5,18,0
70847,Male,Other,20 to 29,Ventura County,19,19,18,0,5,61,151,0
70848,Male,Other,20 to 29,Yolo County,7,15,10,1,13,46,125,0
70849,Male,Other,20 to 29,Yuba County,9,13,3,0,3,28,37,0
70850,Male,Other,30 to 39,Alameda County,85,59,75,3,23,245,629,0
70851,Male,Other,30 to 39,Alpine County,2,0,0,0,0,2,0,0
70852,Male,Other,30 to 39,Amador County,0,1,0,0,3,4,3,0
70853,Male,Other,30 to 39,Butte County,7,0,6,0,4,17,28,0
70854,Male,Other,30 to 39,Calaveras County,1,0,0,1,0,2,8,0
70855,Male,Other,30 to 39,Colusa County,1,0,0,0,2,3,7,0
70856,Male,Other,30 to 39,Contra Costa County,28,38,30,1,17,114,214,0
70857,Male,Other,30 to 39,Del Norte County,0,2,0,0,3,5,20,0
70858,Male,Other,30 to 39,El Dorado County,2,1,1,1,2,7,32,0
70859,Male,Other,30 to 39,Fresno County,31,24,44,1,28,128,225,0
70860,Male,Other,30 to 39,Glenn County,0,0,1,0,4,5,19,0
70861,Male,Other,30 to 39,Humboldt County,20,7,16,3,11,57,117,0
70862,Male,Other,30 to 39,Imperial County,7,2,2,0,2,13,35,0
70863,Male,Other,30 to 39,Inyo County,6,0,1,0,2,9,37,0
70864,Male,Other,30 to 39,Kern County,13,11,7,0,6,37,229,0
70865,Male,Other,30 to 39,Kings County,6,0,2,0,2,10,29,0
70866,Male,Other,30 to 39,Lake County,11,0,4,0,4,19,38,0
70867,Male,Other,30 to 39,Lassen County,2,1,0,0,1,4,2,0
70868,Male,Other,30 to 39,Los Angeles County,330,298,269,24,145,1066,2236,0
70869,Male,Other,30 to 39,Madera County,4,3,4,0,2,13,20,0
70870,Male,Other,30 to 39,Marin County,4,7,8,0,6,25,35,0
70871,Male,Other,30 to 39,Mariposa County,1,1,0,0,1,3,9,0
70872,Male,Other,30 to 39,Mendocino County,8,1,3,0,11,23,60,0
70873,Male,Other,30 to 39,Merced County,7,8,10,1,6,32,56,0
70874,Male,Other,30 to 39,Modoc County,2,0,0,0,1,3,2,0
70875,Male,Other,30 to 39,Mono County,1,0,2,0,0,3,7,0
70876,Male,Other,30 to 39,Monterey County,11,8,9,0,7,35,49,0
70877,Male,Other,30 to 39,Napa County,3,3,5,0,8,19,16,0
70878,Male,Other,30 to 39,Nevada County,1,2,3,0,0,6,9,0
70879,Male,Other,30 to 39,Orange County,92,103,94,6,41,336,922,0
70880,Male,Other,30 to 39,Placer County,7,5,2,2,9,25,39,0
70881,Male,Other,30 to 39,Plumas County,0,0,1,0,0,1,4,0
70882,Male,Other,30 to 39,Riverside County,30,29,35,5,18,117,179,0
70883,Male,Other,30 to 39,Sacramento County,74,55,34,6,37,206,350,0
70884,Male,Other,30 to 39,San Benito County,0,2,0,0,0,2,4,0
70885,Male,Other,30 to 39,San Bernardino County,55,66,59,7,29,216,317,0
70886,Male,Other,30 to 39,San Diego County,118,114,110,2,46,390,670,0
70887,Male,Other,30 to 39,San Francisco County,127,64,145,2,65,403,421,0
70888,Male,Other,30 to 39,San Joaquin County,36,36,27,3,27,129,187,0
70889,Male,Other,30 to 39,San Luis Obispo County,5,0,0,1,3,9,56,0
70890,Male,Other,30 to 39,San Mateo County,31,37,49,3,26,146,293,0
70891,Male,Other,30 to 39,Santa Barbara County,0,3,3,0,2,8,63,0
70892,Male,Other,30 to 39,Santa Clara County,121,93,105,12,47,378,652,0
70893,Male,Other,30 to 39,Santa Cruz County,2,1,1,2,1,7,32,0
70894,Male,Other,30 to 39,Shasta County,6,2,3,2,7,20,55,0
70895,Male,Other,30 to 39,Siskiyou County,1,2,0,0,2,5,25,0
70896,Male,Other,30 to 39,Solano County,24,11,11,1,10,57,103,0
70897,Male,Other,30 to 39,Sonoma County,6,3,22,2,3,36,102,0
70898,Male,Other,30 to 39,Stanislaus County,11,23,15,1,10,60,94,0
70899,Male,Other,30 to 39,Sutter County,12,4,2,1,5,24,47,0
70900,Male,Other,30 to 39,Tehama County,0,0,2,0,2,4,22,0
70901,Male,Other,30 to 39,Trinity County,2,0,0,0,0,2,2,0
70902,Male,Other,30 to 39,Tulare County,9,6,8,0,4,27,42,0
70903,Male,Other,30 to 39,Tuolumne County,1,0,0,0,1,2,6,0
70904,Male,Other,30 to 39,Ventura County,18,7,7,0,5,37,76,0
70905,Male,Other,30 to 39,Yolo County,2,4,6,0,4,16,47,0
70906,Male,Other,30 to 39,Yuba County,4,4,1,2,2,13,23,0
70907,Male,Other,40 to 69,Alameda County,76,54,59,13,33,235,666,0
70908,Male,Other,40 to 69,Alpine County,2,0,0,0,0,2,1,0
70909,Male,Other,40 to 69,Amador County,1,1,1,2,1,6,8,0
70910,Male,Other,40 to 69,Butte County,1,1,1,0,3,6,60,0
70911,Male,Other,40 to 69,Calaveras County,1,0,0,1,0,2,3,0
70912,Male,Other,40 to 69,Colusa County,0,1,0,0,0,1,10,0
70913,Male,Other,40 to 69,Contra Costa County,32,31,22,2,15,102,231,0
70914,Male,Other,40 to 69,Del Norte County,5,0,0,0,1,6,45,0
70915,Male,Other,40 to 69,El Dorado County,6,3,1,0,7,17,38,0
70916,Male,Other,40 to 69,Fresno County,48,13,22,7,6,96,220,0
70917,Male,Other,40 to 69,Glenn County,0,0,0,0,2,2,13,0
70918,Male,Other,40 to 69,Humboldt County,7,3,15,3,4,32,177,0
70919,Male,Other,40 to 69,Imperial County,6,1,3,1,1,12,42,0
70920,Male,Other,40 to 69,Inyo County,4,2,2,0,2,10,37,0
70921,Male,Other,40 to 69,Kern County,17,6,6,1,8,38,390,0
70922,Male,Other,40 to 69,Kings County,0,0,1,0,2,3,39,0
70923,Male,Other,40 to 69,Lake County,4,1,1,0,5,11,32,0
70924,Male,Other,40 to 69,Lassen County,0,1,0,0,0,1,6,0
70925,Male,Other,40 to 69,Los Angeles County,404,302,232,33,207,1178,2586,0
70926,Male,Other,40 to 69,Madera County,1,2,2,1,2,8,30,0
70927,Male,Other,40 to 69,Marin County,8,4,9,0,5,26,75,0
70928,Male,Other,40 to 69,Mariposa County,3,1,1,0,1,6,10,0
70929,Male,Other,40 to 69,Mendocino County,10,7,5,0,9,31,75,0
70930,Male,Other,40 to 69,Merced County,13,8,3,2,7,33,70,0
70931,Male,Other,40 to 69,Modoc County,3,0,1,1,1,6,23,0
70932,Male,Other,40 to 69,Mono County,1,0,0,0,0,1,10,0
70933,Male,Other,40 to 69,Monterey County,13,9,6,1,5,34,84,0
70934,Male,Other,40 to 69,Napa County,3,5,3,1,3,15,15,0
70935,Male,Other,40 to 69,Nevada County,1,2,0,0,0,3,16,0
70936,Male,Other,40 to 69,Orange County,132,88,60,13,19,312,919,0
70937,Male,Other,40 to 69,Placer County,6,4,3,0,6,19,61,0
70938,Male,Other,40 to 69,Plumas County,1,1,2,0,2,6,8,0
70939,Male,Other,40 to 69,Riverside County,44,28,37,7,23,139,218,0
70940,Male,Other,40 to 69,Sacramento County,108,35,48,6,51,248,341,0
70941,Male,Other,40 to 69,San Benito County,0,0,0,0,0,0,7,0
70942,Male,Other,40 to 69,San Bernardino County,60,45,26,10,19,160,427,0
70943,Male,Other,40 to 69,San Diego County,132,66,96,6,42,342,881,0
70944,Male,Other,40 to 69,San Francisco County,140,75,164,5,78,462,564,0
70945,Male,Other,40 to 69,San Joaquin County,42,19,12,8,20,101,259,0
70946,Male,Other,40 to 69,San Luis Obispo County,2,2,1,2,1,8,62,0
70947,Male,Other,40 to 69,San Mateo County,49,45,40,2,27,163,333,0
70948,Male,Other,40 to 69,Santa Barbara County,9,5,5,2,3,24,116,0
70949,Male,Other,40 to 69,Santa Clara County,137,88,74,19,45,363,732,0
70950,Male,Other,40 to 69,Santa Cruz County,4,2,3,1,0,10,61,0
70951,Male,Other,40 to 69,Shasta County,2,2,4,0,2,10,100,0
70952,Male,Other,40 to 69,Sierra County,0,0,0,0,0,0,3,0
70953,Male,Other,40 to 69,Siskiyou County,6,2,3,1,1,13,34,0
70954,Male,Other,40 to 69,Solano County,16,9,20,3,9,57,97,0
70955,Male,Other,40 to 69,Sonoma County,13,7,13,2,8,43,234,0
70956,Male,Other,40 to 69,Stanislaus County,23,3,20,3,15,64,123,0
70957,Male,Other,40 to 69,Sutter County,8,2,0,1,0,11,60,0
70958,Male,Other,40 to 69,Tehama County,0,0,6,0,3,9,14,0
70959,Male,Other,40 to 69,Trinity County,0,2,5,0,1,8,2,0
70960,Male,Other,40 to 69,Tulare County,5,3,8,0,6,22,66,0
70961,Male,Other,40 to 69,Tuolumne County,0,0,2,1,0,3,15,0
70962,Male,Other,40 to 69,Ventura County,12,10,5,2,6,35,125,0
70963,Male,Other,40 to 69,Yolo County,1,6,7,0,7,21,55,0
70964,Male,Other,40 to 69,Yuba County,3,0,0,1,2,6,21,0
70965,Male,Other,70 and over,Alameda County,2,0,1,0,0,3,12,0
70966,Male,Other,70 and over,Amador County,0,0,0,0,0,0,1,0
70967,Male,Other,70 and over,Butte County,0,0,0,0,0,0,2,0
70968,Male,Other,70 and over,Contra Costa County,1,0,0,0,0,1,4,0
70969,Male,Other,70 and over,Fresno County,1,0,1,0,0,2,3,0
70970,Male,Other,70 and over,Kern County,0,0,0,0,0,0,4,0
70971,Male,Other,70 and over,Lake County,0,0,0,0,0,0,0,0
70972,Male,Other,70 and over,Los Angeles County,15,5,1,2,4,27,80,0
70973,Male,Other,70 and over,Marin County,0,0,0,0,0,0,2,0
70974,Male,Other,70 and over,Mendocino County,1,0,0,0,1,2,0,0
70975,Male,Other,70 and over,Merced County,0,0,1,1,0,2,1,0
70976,Male,Other,70 and over,Monterey County,1,0,0,0,0,1,3,0
70977,Male,Other,70 and over,Napa County,0,0,0,1,0,1,0,0
70978,Male,Other,70 and over,Nevada County,0,0,0,0,0,0,1,0
70979,Male,Other,70 and over,Orange County,1,3,0,0,0,4,27,0
70980,Male,Other,70 and over,Placer County,0,0,0,0,0,0,1,0
70981,Male,Other,70 and over,Riverside County,1,0,0,0,0,1,4,0
70982,Male,Other,70 and over,Sacramento County,3,0,0,0,0,3,9,0
70983,Male,Other,70 and over,San Bernardino County,0,1,0,1,0,2,8,0
70984,Male,Other,70 and over,San Diego County,4,0,0,0,0,4,19,0
70985,Male,Other,70 and over,San Francisco County,2,0,0,0,1,3,13,0
70986,Male,Other,70 and over,San Joaquin County,1,0,0,2,0,3,6,0
70987,Male,Other,70 and over,San Mateo County,2,1,0,1,0,4,4,0
70988,Male,Other,70 and over,Santa Clara County,6,1,0,1,1,9,24,0
70989,Male,Other,70 and over,Santa Cruz County,0,0,0,0,0,0,2,0
70990,Male,Other,70 and over,Shasta County,0,0,0,0,0,0,1,0
70991,Male,Other,70 and over,Siskiyou County,0,0,1,0,0,1,1,0
70992,Male,Other,70 and over,Solano County,0,0,0,0,0,0,1,0
70993,Male,Other,70 and over,Sonoma County,0,0,0,0,0,0,4,0
70994,Male,Other,70 and over,Stanislaus County,1,0,0,0,1,2,1,0
70995,Male,Other,70 and over,Sutter County,1,0,0,0,0,1,1,0
70996,Male,Other,70 and over,Tehama County,0,1,0,0,0,1,2,0
70997,Male,Other,70 and over,Tulare County,0,1,0,0,0,1,2,0
70998,Male,Other,70 and over,Ventura County,0,0,0,0,0,0,4,0
70999,Male,Other,70 and over,Yolo County,0,0,0,0,0,0,1,0
71000,Male,Other,70 and over,Yuba County,1,0,0,0,0,1,1,0
71001,Male,White,Under 18,Alameda County,57,98,46,8,45,254,459,43
71002,Male,White,Under 18,Alpine County,0,1,0,0,0,1,4,0
71003,Male,White,Under 18,Amador County,6,5,0,0,4,15,37,2
71004,Male,White,Under 18,Butte County,38,57,17,2,35,149,416,1
71005,Male,White,Under 18,Calaveras County,11,12,11,0,8,42,63,2
71006,Male,White,Under 18,Colusa County,1,3,0,1,0,5,11,0
71007,Male,White,Under 18,Contra Costa County,55,84,34,8,44,225,436,4
71008,Male,White,Under 18,Del Norte County,5,5,4,1,5,20,66,2
71009,Male,White,Under 18,El Dorado County,14,41,14,5,29,103,312,33
71010,Male,White,Under 18,Fresno County,34,92,28,12,28,194,507,104
71011,Male,White,Under 18,Glenn County,1,8,0,0,6,15,26,36
71012,Male,White,Under 18,Humboldt County,21,13,15,2,11,62,237,205
71013,Male,White,Under 18,Imperial County,8,5,4,0,1,18,64,11
71014,Male,White,Under 18,Inyo County,0,1,0,0,0,1,13,0
71015,Male,White,Under 18,Kern County,39,107,19,7,77,249,493,86
71016,Male,White,Under 18,Kings County,13,18,13,6,2,52,148,54
71017,Male,White,Under 18,Lake County,9,26,7,1,13,56,147,5
71018,Male,White,Under 18,Lassen County,5,18,0,0,0,23,56,4
71019,Male,White,Under 18,Los Angeles County,214,481,196,29,229,1149,2333,600
71020,Male,White,Under 18,Madera County,15,31,4,0,7,57,49,0
71021,Male,White,Under 18,Marin County,16,57,11,0,23,107,348,17
71022,Male,White,Under 18,Mariposa County,4,5,2,1,1,13,22,11
71023,Male,White,Under 18,Mendocino County,16,43,16,0,19,94,92,6
71024,Male,White,Under 18,Merced County,27,32,2,3,37,101,191,85
71025,Male,White,Under 18,Modoc County,2,3,0,2,4,11,17,19
71026,Male,White,Under 18,Mono County,0,1,0,0,0,1,4,0
71027,Male,White,Under 18,Monterey County,19,29,13,4,16,81,246,22
71028,Male,White,Under 18,Napa County,10,17,17,1,7,52,67,13
71029,Male,White,Under 18,Nevada County,12,36,6,2,17,73,144,72
71030,Male,White,Under 18,Orange County,111,347,112,28,145,743,1903,302
71031,Male,White,Under 18,Placer County,29,123,28,7,64,251,480,58
71032,Male,White,Under 18,Plumas County,0,3,3,0,0,6,41,7
71033,Male,White,Under 18,Riverside County,110,230,61,5,121,527,822,273
71034,Male,White,Under 18,Sacramento County,73,194,41,4,66,378,682,75
71035,Male,White,Under 18,San Benito County,3,10,0,0,1,14,68,3
71036,Male,White,Under 18,San Bernardino County,103,285,81,39,96,604,1161,110
71037,Male,White,Under 18,San Diego County,230,344,94,22,222,912,1583,670
71038,Male,White,Under 18,San Francisco County,79,26,38,1,59,203,186,3
71039,Male,White,Under 18,San Joaquin County,73,115,20,17,61,286,654,11
71040,Male,White,Under 18,San Luis Obispo County,16,54,13,5,22,110,309,30
71041,Male,White,Under 18,San Mateo County,16,45,20,1,20,102,268,43
71042,Male,White,Under 18,Santa Barbara County,18,36,13,11,17,95,545,80
71043,Male,White,Under 18,Santa Clara County,74,146,52,8,73,353,977,55
71044,Male,White,Under 18,Santa Cruz County,8,39,13,1,18,79,355,10
71045,Male,White,Under 18,Shasta County,36,61,14,4,41,156,444,199
71046,Male,White,Under 18,Sierra County,2,0,0,0,0,2,0,0
71047,Male,White,Under 18,Siskiyou County,12,12,3,0,6,33,89,2
71048,Male,White,Under 18,Solano County,39,80,32,5,33,189,483,36
71049,Male,White,Under 18,Sonoma County,40,76,31,4,64,215,774,14
71050,Male,White,Under 18,Stanislaus County,57,131,25,7,35,255,507,28
71051,Male,White,Under 18,Sutter County,12,29,1,4,6,52,133,78
71052,Male,White,Under 18,Tehama County,8,17,6,5,7,43,84,2
71053,Male,White,Under 18,Trinity County,1,1,0,0,2,4,12,2
71054,Male,White,Under 18,Tulare County,25,39,13,3,35,115,291,27
71055,Male,White,Under 18,Tuolumne County,9,39,11,2,5,66,71,29
71056,Male,White,Under 18,Ventura County,51,133,39,4,80,307,746,125
71057,Male,White,Under 18,Yolo County,16,48,18,2,28,112,200,24
71058,Male,White,Under 18,Yuba County,9,25,6,2,6,48,97,1
71059,Male,White,18 to 19,Alameda County,37,51,70,4,27,189,603,0
71060,Male,White,18 to 19,Alpine County,0,1,0,0,0,1,1,0
71061,Male,White,18 to 19,Amador County,6,4,4,0,6,20,32,0
71062,Male,White,18 to 19,Butte County,22,40,17,2,28,109,613,0
71063,Male,White,18 to 19,Calaveras County,9,8,6,1,4,28,53,0
71064,Male,White,18 to 19,Colusa County,0,0,2,0,1,3,14,0
71065,Male,White,18 to 19,Contra Costa County,49,57,46,3,38,193,363,0
71066,Male,White,18 to 19,Del Norte County,2,2,2,0,1,7,43,0
71067,Male,White,18 to 19,El Dorado County,16,40,17,1,26,100,222,0
71068,Male,White,18 to 19,Fresno County,38,83,34,1,32,188,397,0
71069,Male,White,18 to 19,Glenn County,0,4,6,2,3,15,40,0
71070,Male,White,18 to 19,Humboldt County,15,25,23,3,16,82,296,0
71071,Male,White,18 to 19,Imperial County,5,8,4,0,3,20,53,0
71072,Male,White,18 to 19,Inyo County,1,7,1,0,3,12,30,0
71073,Male,White,18 to 19,Kern County,74,129,45,12,71,331,545,0
71074,Male,White,18 to 19,Kings County,3,7,3,0,10,23,57,0
71075,Male,White,18 to 19,Lake County,9,12,7,1,12,41,91,0
71076,Male,White,18 to 19,Lassen County,2,5,1,0,3,11,35,0
71077,Male,White,18 to 19,Los Angeles County,216,422,350,19,224,1231,2341,0
71078,Male,White,18 to 19,Madera County,8,15,5,0,9,37,49,0
71079,Male,White,18 to 19,Marin County,5,25,17,0,5,52,136,0
71080,Male,White,18 to 19,Mariposa County,1,2,1,0,2,6,30,0
71081,Male,White,18 to 19,Mendocino County,13,11,18,1,15,58,85,0
71082,Male,White,18 to 19,Merced County,15,31,12,0,11,69,136,0
71083,Male,White,18 to 19,Modoc County,0,1,2,0,0,3,12,0
71084,Male,White,18 to 19,Mono County,2,2,3,0,0,7,21,0
71085,Male,White,18 to 19,Monterey County,12,32,15,3,13,75,165,0
71086,Male,White,18 to 19,Napa County,8,12,6,1,8,35,92,0
71087,Male,White,18 to 19,Nevada County,11,11,11,0,4,37,129,0
71088,Male,White,18 to 19,Orange County,99,267,278,10,94,748,2292,0
71089,Male,White,18 to 19,Placer County,28,99,44,1,37,209,378,0
71090,Male,White,18 to 19,Plumas County,5,2,0,0,2,9,53,0
71091,Male,White,18 to 19,Riverside County,100,191,118,13,108,530,866,0
71092,Male,White,18 to 19,Sacramento County,79,131,58,4,67,339,673,0
71093,Male,White,18 to 19,San Benito County,3,3,3,0,2,11,24,0
71094,Male,White,18 to 19,San Bernardino County,115,252,146,18,87,618,749,0
71095,Male,White,18 to 19,San Diego County,143,217,181,13,106,660,2038,0
71096,Male,White,18 to 19,San Francisco County,77,25,128,0,93,323,244,0
71097,Male,White,18 to 19,San Joaquin County,54,80,38,1,38,211,465,0
71098,Male,White,18 to 19,San Luis Obispo County,13,56,36,1,19,125,623,0
71099,Male,White,18 to 19,San Mateo County,15,31,32,0,21,99,317,0
71100,Male,White,18 to 19,Santa Barbara County,31,30,35,1,21,118,1396,0
71101,Male,White,18 to 19,Santa Clara County,45,66,82,5,42,240,653,0
71102,Male,White,18 to 19,Santa Cruz County,16,24,29,1,19,89,338,0
71103,Male,White,18 to 19,Shasta County,19,34,14,1,20,88,322,0
71104,Male,White,18 to 19,Sierra County,0,0,0,0,1,1,2,0
71105,Male,White,18 to 19,Siskiyou County,10,12,10,1,11,44,76,0
71106,Male,White,18 to 19,Solano County,25,35,24,3,27,114,233,0
71107,Male,White,18 to 19,Sonoma County,31,53,39,1,35,159,590,0
71108,Male,White,18 to 19,Stanislaus County,51,77,42,2,47,219,319,0
71109,Male,White,18 to 19,Sutter County,10,14,7,3,7,41,90,0
71110,Male,White,18 to 19,Tehama County,11,27,6,0,4,48,97,0
71111,Male,White,18 to 19,Trinity County,0,4,0,3,2,9,25,0
71112,Male,White,18 to 19,Tulare County,10,39,13,8,30,100,172,0
71113,Male,White,18 to 19,Tuolumne County,5,30,5,1,18,59,99,0
71114,Male,White,18 to 19,Ventura County,48,105,67,3,51,274,556,0
71115,Male,White,18 to 19,Yolo County,9,26,16,1,9,61,143,0
71116,Male,White,18 to 19,Yuba County,10,12,3,2,11,38,77,0
71117,Male,White,20 to 29,Alameda County,165,195,243,4,131,738,2486,0
71118,Male,White,20 to 29,Alpine County,1,1,1,0,0,3,18,0
71119,Male,White,20 to 29,Amador County,8,14,17,0,33,72,119,0
71120,Male,White,20 to 29,Butte County,115,123,107,5,77,427,1960,0
71121,Male,White,20 to 29,Calaveras County,37,13,17,4,17,88,182,0
71122,Male,White,20 to 29,Colusa County,6,7,6,0,17,36,107,0
71123,Male,White,20 to 29,Contra Costa County,191,312,255,15,201,974,1883,0
71124,Male,White,20 to 29,Del Norte County,32,26,24,5,27,114,191,0
71125,Male,White,20 to 29,El Dorado County,89,70,98,12,143,412,969,0
71126,Male,White,20 to 29,Fresno County,190,216,226,16,174,822,1601,0
71127,Male,White,20 to 29,Glenn County,15,9,20,3,19,66,177,0
71128,Male,White,20 to 29,Humboldt County,91,98,159,9,96,453,1478,0
71129,Male,White,20 to 29,Imperial County,18,43,27,2,16,106,252,0
71130,Male,White,20 to 29,Inyo County,9,6,6,0,4,25,107,0
71131,Male,White,20 to 29,Kern County,389,381,279,18,269,1336,2577,0
71132,Male,White,20 to 29,Kings County,23,20,18,4,41,106,376,0
71133,Male,White,20 to 29,Lake County,57,22,48,4,43,174,417,0
71134,Male,White,20 to 29,Lassen County,13,5,6,3,20,47,153,0
71135,Male,White,20 to 29,Los Angeles County,983,1358,1609,48,870,4868,10832,0
71136,Male,White,20 to 29,Madera County,28,19,14,1,36,98,249,0
71137,Male,White,20 to 29,Marin County,50,52,55,3,27,187,513,0
71138,Male,White,20 to 29,Mariposa County,14,7,6,3,5,35,88,0
71139,Male,White,20 to 29,Mendocino County,66,49,117,2,68,302,511,0
71140,Male,White,20 to 29,Merced County,57,77,78,3,54,269,571,0
