,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
93104,Male,Other,18 to 19,San Joaquin County,13,1,0,0,10,24,30,0
93105,Male,Other,18 to 19,San Luis Obispo County,0,0,0,0,1,1,25,0
93106,Male,Other,18 to 19,San Mateo County,17,5,3,1,6,32,59,0
93107,Male,Other,18 to 19,Santa Barbara County,1,1,1,0,1,4,68,0
93108,Male,Other,18 to 19,Santa Clara County,10,11,2,0,8,31,87,0
93109,Male,Other,18 to 19,Santa Cruz County,2,1,0,0,1,4,7,0
93110,Male,Other,18 to 19,Shasta County,0,0,0,0,0,0,5,0
93111,Male,Other,18 to 19,Siskiyou County,2,0,2,0,0,4,3,0
93112,Male,Other,18 to 19,Solano County,3,1,1,0,4,9,30,0
93113,Male,Other,18 to 19,Sonoma County,5,1,0,0,4,10,17,0
93114,Male,Other,18 to 19,Stanislaus County,1,0,0,0,2,3,8,0
93115,Male,Other,18 to 19,Sutter County,0,1,1,0,0,2,5,0
93116,Male,Other,18 to 19,Trinity County,0,0,0,0,0,0,2,0
93117,Male,Other,18 to 19,Tulare County,4,1,1,0,2,8,5,0
93118,Male,Other,18 to 19,Tuolumne County,1,0,1,0,1,3,4,0
93119,Male,Other,18 to 19,Ventura County,0,1,0,0,0,1,11,0
93120,Male,Other,18 to 19,Yolo County,0,0,0,0,0,0,5,0
93121,Male,Other,18 to 19,Yuba County,0,1,0,0,0,1,0,0
93122,Male,Other,20 to 29,Alameda County,113,62,30,8,58,271,757,0
93123,Male,Other,20 to 29,Alpine County,1,1,0,0,0,2,2,0
93124,Male,Other,20 to 29,Amador County,1,0,0,0,1,2,9,0
93125,Male,Other,20 to 29,Butte County,11,4,2,1,10,28,117,0
93126,Male,Other,20 to 29,Calaveras County,1,1,1,0,2,5,5,0
93127,Male,Other,20 to 29,Colusa County,1,0,0,0,1,2,2,0
93128,Male,Other,20 to 29,Contra Costa County,51,43,16,2,49,161,296,0
93129,Male,Other,20 to 29,Del Norte County,7,3,2,0,2,14,34,0
93130,Male,Other,20 to 29,El Dorado County,7,5,0,1,6,19,32,0
93131,Male,Other,20 to 29,Fresno County,59,22,5,3,51,140,427,0
93132,Male,Other,20 to 29,Glenn County,3,0,0,1,1,5,15,0
93133,Male,Other,20 to 29,Humboldt County,10,13,3,0,12,38,95,0
93134,Male,Other,20 to 29,Imperial County,1,0,0,1,5,7,24,0
93135,Male,Other,20 to 29,Inyo County,9,0,1,0,17,27,59,0
93136,Male,Other,20 to 29,Kern County,22,10,7,0,22,61,435,0
93137,Male,Other,20 to 29,Kings County,9,3,2,2,16,32,48,0
93138,Male,Other,20 to 29,Lake County,7,3,1,0,7,18,53,0
93139,Male,Other,20 to 29,Lassen County,5,1,0,0,1,7,9,0
93140,Male,Other,20 to 29,Los Angeles County,378,194,90,10,202,874,2084,0
93141,Male,Other,20 to 29,Madera County,2,1,2,0,4,9,19,0
93142,Male,Other,20 to 29,Marin County,5,4,2,0,3,14,51,0
93143,Male,Other,20 to 29,Mariposa County,1,0,0,0,0,1,5,0
93144,Male,Other,20 to 29,Mendocino County,12,10,1,0,13,36,52,0
93145,Male,Other,20 to 29,Merced County,7,6,1,0,11,25,72,0
93146,Male,Other,20 to 29,Modoc County,3,2,0,0,1,6,6,0
93147,Male,Other,20 to 29,Mono County,3,0,1,0,1,5,6,0
93148,Male,Other,20 to 29,Monterey County,7,4,4,0,3,18,64,0
93149,Male,Other,20 to 29,Napa County,3,5,0,0,4,12,36,0
93150,Male,Other,20 to 29,Nevada County,3,0,0,0,0,3,7,0
93151,Male,Other,20 to 29,Orange County,134,91,44,5,80,354,1186,0
93152,Male,Other,20 to 29,Placer County,10,8,4,1,12,35,75,0
93153,Male,Other,20 to 29,Plumas County,2,0,1,0,1,4,20,0
93154,Male,Other,20 to 29,Riverside County,49,33,9,0,25,116,262,0
93155,Male,Other,20 to 29,Sacramento County,104,38,44,3,85,274,421,0
93156,Male,Other,20 to 29,San Benito County,0,0,0,0,0,0,8,0
93157,Male,Other,20 to 29,San Bernardino County,60,61,28,2,31,182,419,0
93158,Male,Other,20 to 29,San Diego County,99,57,25,2,77,260,772,0
93159,Male,Other,20 to 29,San Francisco County,79,35,38,2,99,253,310,0
93160,Male,Other,20 to 29,San Joaquin County,34,14,6,1,51,106,252,0
93161,Male,Other,20 to 29,San Luis Obispo County,13,5,0,1,6,25,126,0
93162,Male,Other,20 to 29,San Mateo County,48,31,6,0,26,111,455,0
93163,Male,Other,20 to 29,Santa Barbara County,18,2,5,0,5,30,173,0
93164,Male,Other,20 to 29,Santa Clara County,86,72,30,9,68,265,675,0
93165,Male,Other,20 to 29,Santa Cruz County,8,3,1,0,3,15,96,0
93166,Male,Other,20 to 29,Shasta County,4,2,3,1,10,20,55,0
93167,Male,Other,20 to 29,Sierra County,0,0,0,0,1,1,3,0
93168,Male,Other,20 to 29,Siskiyou County,6,3,0,0,7,16,25,0
93169,Male,Other,20 to 29,Solano County,28,21,10,1,22,82,192,0
93170,Male,Other,20 to 29,Sonoma County,19,8,1,1,6,35,108,0
93171,Male,Other,20 to 29,Stanislaus County,27,9,13,1,27,77,135,0
93172,Male,Other,20 to 29,Sutter County,15,10,1,0,4,30,73,0
93173,Male,Other,20 to 29,Tehama County,3,0,0,0,1,4,13,0
93174,Male,Other,20 to 29,Trinity County,2,0,2,0,4,8,5,0
93175,Male,Other,20 to 29,Tulare County,23,4,9,0,15,51,123,0
93176,Male,Other,20 to 29,Tuolumne County,3,0,2,0,3,8,7,0
93177,Male,Other,20 to 29,Ventura County,17,4,7,1,9,38,157,0
93178,Male,Other,20 to 29,Yolo County,13,7,1,1,9,31,85,0
93179,Male,Other,20 to 29,Yuba County,2,4,0,0,2,8,19,0
93180,Male,Other,30 to 39,Alameda County,92,73,31,1,55,252,752,0
93181,Male,Other,30 to 39,Alpine County,0,0,0,0,0,0,3,0
93182,Male,Other,30 to 39,Amador County,1,2,1,0,6,10,11,0
93183,Male,Other,30 to 39,Butte County,6,12,7,0,11,36,105,0
93184,Male,Other,30 to 39,Calaveras County,1,0,2,0,1,4,8,0
93185,Male,Other,30 to 39,Colusa County,1,0,0,0,6,7,14,0
93186,Male,Other,30 to 39,Contra Costa County,67,54,18,1,46,186,286,0
93187,Male,Other,30 to 39,Del Norte County,9,1,1,0,5,16,59,0
93188,Male,Other,30 to 39,El Dorado County,6,5,0,0,7,18,30,0
93189,Male,Other,30 to 39,Fresno County,75,27,9,8,45,164,368,0
93190,Male,Other,30 to 39,Glenn County,1,1,0,0,4,6,17,0
93191,Male,Other,30 to 39,Humboldt County,18,9,5,0,13,45,105,0
93192,Male,Other,30 to 39,Imperial County,3,3,1,0,3,10,24,0
93193,Male,Other,30 to 39,Inyo County,9,0,0,0,11,20,30,0
93194,Male,Other,30 to 39,Kern County,28,14,10,0,33,85,350,0
93195,Male,Other,30 to 39,Kings County,7,1,1,1,10,20,33,0
93196,Male,Other,30 to 39,Lake County,10,2,6,1,2,21,60,0
93197,Male,Other,30 to 39,Lassen County,2,1,1,0,3,7,16,0
93198,Male,Other,30 to 39,Los Angeles County,359,251,87,10,185,892,2006,0
93199,Male,Other,30 to 39,Madera County,2,0,2,0,2,6,31,0
93200,Male,Other,30 to 39,Marin County,10,3,2,0,3,18,86,0
93201,Male,Other,30 to 39,Mariposa County,1,0,0,0,0,1,2,0
93202,Male,Other,30 to 39,Mendocino County,9,3,0,0,21,33,55,0
93203,Male,Other,30 to 39,Merced County,8,14,2,0,16,40,77,0
93204,Male,Other,30 to 39,Modoc County,3,0,0,0,3,6,7,0
93205,Male,Other,30 to 39,Mono County,0,1,0,0,0,1,3,0
93206,Male,Other,30 to 39,Monterey County,8,6,1,1,7,23,88,0
93207,Male,Other,30 to 39,Napa County,6,7,1,0,6,20,34,0
93208,Male,Other,30 to 39,Nevada County,0,0,0,0,0,0,5,0
93209,Male,Other,30 to 39,Orange County,126,112,39,5,69,351,1069,0
93210,Male,Other,30 to 39,Placer County,11,4,9,2,20,46,89,0
93211,Male,Other,30 to 39,Plumas County,3,1,0,0,0,4,7,0
93212,Male,Other,30 to 39,Riverside County,53,34,19,1,18,125,250,0
93213,Male,Other,30 to 39,Sacramento County,109,63,61,10,80,323,496,0
93214,Male,Other,30 to 39,San Benito County,2,1,0,0,3,6,10,0
93215,Male,Other,30 to 39,San Bernardino County,83,60,30,2,31,206,393,0
93216,Male,Other,30 to 39,San Diego County,126,62,38,1,91,318,711,0
93217,Male,Other,30 to 39,San Francisco County,67,19,17,5,79,187,216,0
93218,Male,Other,30 to 39,San Joaquin County,56,30,13,1,50,150,212,0
93219,Male,Other,30 to 39,San Luis Obispo County,7,4,2,0,6,19,111,0
93220,Male,Other,30 to 39,San Mateo County,57,34,13,2,32,138,440,0
93221,Male,Other,30 to 39,Santa Barbara County,6,8,4,1,8,27,84,0
93222,Male,Other,30 to 39,Santa Clara County,110,57,20,9,54,250,698,0
93223,Male,Other,30 to 39,Santa Cruz County,4,3,0,0,6,13,52,0
93224,Male,Other,30 to 39,Shasta County,13,5,4,0,12,34,84,0
93225,Male,Other,30 to 39,Sierra County,0,3,0,0,2,5,4,0
93226,Male,Other,30 to 39,Siskiyou County,7,1,3,0,6,17,54,0
93227,Male,Other,30 to 39,Solano County,29,25,3,0,23,80,152,0
93228,Male,Other,30 to 39,Sonoma County,20,10,1,1,13,45,94,0
93229,Male,Other,30 to 39,Stanislaus County,31,15,15,2,16,79,177,0
93230,Male,Other,30 to 39,Sutter County,10,6,1,0,2,19,67,0
93231,Male,Other,30 to 39,Tehama County,3,2,1,1,2,9,19,0
93232,Male,Other,30 to 39,Trinity County,0,2,6,0,0,8,1,0
93233,Male,Other,30 to 39,Tulare County,27,11,10,0,14,62,152,0
93234,Male,Other,30 to 39,Tuolumne County,2,0,0,0,0,2,9,0
93235,Male,Other,30 to 39,Ventura County,14,9,2,1,20,46,116,0
93236,Male,Other,30 to 39,Yolo County,9,6,3,1,9,28,84,0
93237,Male,Other,30 to 39,Yuba County,9,3,1,0,7,20,83,0
93238,Male,Other,40 to 69,Alameda County,119,50,27,2,38,236,773,0
93239,Male,Other,40 to 69,Alpine County,0,0,0,0,0,0,0,0
93240,Male,Other,40 to 69,Amador County,0,1,8,0,5,14,16,0
93241,Male,Other,40 to 69,Butte County,11,3,6,1,7,28,86,0
93242,Male,Other,40 to 69,Calaveras County,7,0,6,0,4,17,16,0
93243,Male,Other,40 to 69,Colusa County,0,0,0,1,0,1,16,0
93244,Male,Other,40 to 69,Contra Costa County,33,43,17,5,39,137,285,0
93245,Male,Other,40 to 69,Del Norte County,9,1,1,0,0,11,55,0
93246,Male,Other,40 to 69,El Dorado County,5,2,0,0,1,8,31,0
93247,Male,Other,40 to 69,Fresno County,46,14,13,3,34,110,378,0
93248,Male,Other,40 to 69,Glenn County,1,0,1,0,2,4,8,0
93249,Male,Other,40 to 69,Humboldt County,8,6,4,3,20,41,118,0
93250,Male,Other,40 to 69,Imperial County,1,0,0,0,0,1,15,0
93251,Male,Other,40 to 69,Inyo County,6,0,1,0,3,10,46,0
93252,Male,Other,40 to 69,Kern County,20,8,22,1,22,73,417,0
93253,Male,Other,40 to 69,Kings County,1,1,1,0,4,7,48,0
93254,Male,Other,40 to 69,Lake County,6,1,3,0,4,14,57,0
93255,Male,Other,40 to 69,Lassen County,4,0,1,0,4,9,15,0
93256,Male,Other,40 to 69,Los Angeles County,420,183,76,28,180,887,2340,0
93257,Male,Other,40 to 69,Madera County,3,3,5,0,6,17,52,0
93258,Male,Other,40 to 69,Marin County,10,10,2,0,6,28,85,0
93259,Male,Other,40 to 69,Mariposa County,2,0,0,1,0,3,9,0
93260,Male,Other,40 to 69,Mendocino County,13,5,2,0,14,34,70,0
93261,Male,Other,40 to 69,Merced County,12,6,2,2,5,27,63,0
93262,Male,Other,40 to 69,Modoc County,1,0,2,0,3,6,16,0
93263,Male,Other,40 to 69,Mono County,1,0,0,0,0,1,5,0
93264,Male,Other,40 to 69,Monterey County,10,1,2,1,4,18,75,0
93265,Male,Other,40 to 69,Napa County,2,2,0,0,2,6,26,0
93266,Male,Other,40 to 69,Nevada County,2,0,0,0,0,2,7,0
93267,Male,Other,40 to 69,Orange County,156,88,33,18,66,361,1546,0
93268,Male,Other,40 to 69,Placer County,14,1,3,1,2,21,69,0
93269,Male,Other,40 to 69,Plumas County,1,1,1,0,3,6,6,0
93270,Male,Other,40 to 69,Riverside County,36,31,16,1,14,98,256,0
93271,Male,Other,40 to 69,Sacramento County,90,32,123,3,39,287,469,0
93272,Male,Other,40 to 69,San Benito County,0,0,0,0,0,0,9,0
93273,Male,Other,40 to 69,San Bernardino County,71,57,29,3,37,197,433,0
93274,Male,Other,40 to 69,San Diego County,135,54,38,7,82,316,1006,0
93275,Male,Other,40 to 69,San Francisco County,77,30,11,6,91,215,286,0
93276,Male,Other,40 to 69,San Joaquin County,41,14,6,4,19,84,226,0
93277,Male,Other,40 to 69,San Luis Obispo County,8,1,2,1,4,16,86,0
93278,Male,Other,40 to 69,San Mateo County,53,24,12,3,30,122,477,0
93279,Male,Other,40 to 69,Santa Barbara County,9,3,4,1,6,23,111,0
93280,Male,Other,40 to 69,Santa Clara County,180,57,37,11,67,352,849,0
93281,Male,Other,40 to 69,Santa Cruz County,8,2,0,0,5,15,68,0
93282,Male,Other,40 to 69,Shasta County,7,7,4,1,10,29,84,0
93283,Male,Other,40 to 69,Sierra County,0,2,1,0,1,4,4,0
93284,Male,Other,40 to 69,Siskiyou County,5,2,4,1,7,19,90,0
93285,Male,Other,40 to 69,Solano County,20,10,3,3,10,46,191,0
93286,Male,Other,40 to 69,Sonoma County,13,8,1,4,7,33,152,0
93287,Male,Other,40 to 69,Stanislaus County,16,7,11,1,12,47,141,0
93288,Male,Other,40 to 69,Sutter County,13,3,3,0,5,24,69,0
93289,Male,Other,40 to 69,Tehama County,4,0,0,1,2,7,24,0
93290,Male,Other,40 to 69,Trinity County,0,0,3,0,2,5,4,0
93291,Male,Other,40 to 69,Tulare County,26,16,11,0,11,64,132,0
93292,Male,Other,40 to 69,Tuolumne County,2,0,1,1,7,11,16,0
93293,Male,Other,40 to 69,Ventura County,23,9,1,0,13,46,163,0
93294,Male,Other,40 to 69,Yolo County,9,6,2,0,5,22,67,0
93295,Male,Other,40 to 69,Yuba County,5,0,4,1,0,10,18,0
93296,Male,Other,70 and over,Alameda County,4,0,0,2,0,6,16,0
93297,Male,Other,70 and over,Alpine County,0,0,0,0,0,0,1,0
93298,Male,Other,70 and over,Amador County,0,0,0,0,0,0,0,0
93299,Male,Other,70 and over,Butte County,0,0,0,0,0,0,1,0
93300,Male,Other,70 and over,Calaveras County,0,0,0,0,1,1,1,0
93301,Male,Other,70 and over,Contra Costa County,2,1,0,0,0,3,6,0
93302,Male,Other,70 and over,Del Norte County,1,0,0,0,0,1,0,0
93303,Male,Other,70 and over,Fresno County,1,1,0,0,0,2,13,0
93304,Male,Other,70 and over,Humboldt County,2,0,0,1,0,3,0,0
93305,Male,Other,70 and over,Inyo County,0,0,0,0,0,0,9,0
93306,Male,Other,70 and over,Kern County,0,1,0,0,1,2,5,0
93307,Male,Other,70 and over,Kings County,0,0,0,0,0,0,3,0
93308,Male,Other,70 and over,Lake County,0,0,0,1,0,1,0,0
93309,Male,Other,70 and over,Los Angeles County,30,0,0,4,7,41,89,0
93310,Male,Other,70 and over,Madera County,0,0,0,0,0,0,0,0
93311,Male,Other,70 and over,Marin County,1,0,0,0,1,2,1,0
93312,Male,Other,70 and over,Mendocino County,0,0,0,0,0,0,0,0
93313,Male,Other,70 and over,Merced County,0,0,0,0,0,0,2,0
93314,Male,Other,70 and over,Modoc County,0,0,0,2,0,2,0,0
93315,Male,Other,70 and over,Mono County,0,0,0,0,0,0,2,0
93316,Male,Other,70 and over,Monterey County,0,0,0,0,0,0,4,0
93317,Male,Other,70 and over,Napa County,0,0,0,0,0,0,0,0
93318,Male,Other,70 and over,Orange County,5,1,0,0,1,7,53,0
93319,Male,Other,70 and over,Placer County,0,0,0,0,0,0,1,0
93320,Male,Other,70 and over,Riverside County,1,1,1,0,0,3,9,0
93321,Male,Other,70 and over,Sacramento County,6,1,2,0,1,10,7,0
93322,Male,Other,70 and over,San Benito County,0,0,0,0,0,0,1,0
93323,Male,Other,70 and over,San Bernardino County,4,0,0,0,1,5,11,0
93324,Male,Other,70 and over,San Diego County,5,0,0,0,0,5,30,0
93325,Male,Other,70 and over,San Francisco County,6,0,0,1,1,8,16,0
93326,Male,Other,70 and over,San Joaquin County,2,0,0,0,1,3,8,0
93327,Male,Other,70 and over,San Luis Obispo County,0,0,0,0,0,0,12,0
93328,Male,Other,70 and over,San Mateo County,3,0,0,0,0,3,11,0
93329,Male,Other,70 and over,Santa Barbara County,0,0,0,0,0,0,1,0
93330,Male,Other,70 and over,Santa Clara County,10,0,0,0,5,15,17,0
93331,Male,Other,70 and over,Santa Cruz County,0,0,0,0,0,0,2,0
93332,Male,Other,70 and over,Shasta County,0,0,0,0,0,0,2,0
93333,Male,Other,70 and over,Siskiyou County,0,0,0,0,0,0,2,0
93334,Male,Other,70 and over,Solano County,0,0,0,0,1,1,3,0
93335,Male,Other,70 and over,Sonoma County,0,0,0,0,0,0,6,0
93336,Male,Other,70 and over,Stanislaus County,1,0,0,0,0,1,1,0
93337,Male,Other,70 and over,Sutter County,3,0,0,0,0,3,0,0
93338,Male,Other,70 and over,Tulare County,0,0,0,0,0,0,4,0
93339,Male,Other,70 and over,Tuolumne County,0,0,0,0,0,0,1,0
93340,Male,Other,70 and over,Ventura County,1,0,0,0,0,1,4,0
93341,Male,Other,70 and over,Yolo County,0,0,0,0,0,0,4,0
93342,Male,Other,70 and over,Yuba County,0,0,0,0,0,0,1,0
93343,Male,White,Under 18,Alameda County,28,17,2,5,5,57,67,3
93344,Male,White,Under 18,Alpine County,1,0,0,0,0,1,3,0
93345,Male,White,Under 18,Amador County,0,0,0,0,0,0,7,1
93346,Male,White,Under 18,Butte County,23,9,0,1,15,48,142,1
93347,Male,White,Under 18,Calaveras County,1,0,0,0,1,2,37,0
93348,Male,White,Under 18,Colusa County,1,0,0,0,0,1,3,0
93349,Male,White,Under 18,Contra Costa County,21,12,1,2,9,45,66,1
93350,Male,White,Under 18,Del Norte County,1,1,0,0,2,4,23,0
93351,Male,White,Under 18,El Dorado County,11,2,4,0,5,22,90,0
93352,Male,White,Under 18,Fresno County,26,13,0,1,8,48,110,9
93353,Male,White,Under 18,Glenn County,1,1,1,0,0,3,6,1
93354,Male,White,Under 18,Humboldt County,10,10,1,0,2,23,39,2
93355,Male,White,Under 18,Imperial County,1,2,0,0,1,4,5,0
93356,Male,White,Under 18,Inyo County,0,0,0,0,0,0,2,0
93357,Male,White,Under 18,Kern County,33,20,0,2,21,76,145,11
93358,Male,White,Under 18,Kings County,3,5,0,3,2,13,32,11
93359,Male,White,Under 18,Lake County,3,1,0,0,4,8,15,0
93360,Male,White,Under 18,Lassen County,3,5,0,0,4,12,15,2
93361,Male,White,Under 18,Los Angeles County,108,54,2,14,37,215,279,29
93362,Male,White,Under 18,Madera County,6,1,1,0,2,10,13,2
93363,Male,White,Under 18,Marin County,15,11,0,1,3,30,74,1
93364,Male,White,Under 18,Mendocino County,8,6,1,1,3,19,34,0
93365,Male,White,Under 18,Merced County,13,6,1,1,9,30,40,79
93366,Male,White,Under 18,Modoc County,1,0,0,0,1,2,3,0
93367,Male,White,Under 18,Monterey County,3,2,1,2,4,12,52,5
93368,Male,White,Under 18,Napa County,5,1,0,0,3,9,26,2
93369,Male,White,Under 18,Nevada County,3,9,0,0,14,26,82,18
93370,Male,White,Under 18,Orange County,37,12,3,3,16,71,182,74
93371,Male,White,Under 18,Placer County,17,10,5,3,23,58,66,4
93372,Male,White,Under 18,Plumas County,1,1,0,0,1,3,10,2
93373,Male,White,Under 18,Riverside County,28,19,2,3,23,75,112,8
93374,Male,White,Under 18,Sacramento County,47,26,2,1,20,96,122,13
93375,Male,White,Under 18,San Benito County,1,0,0,0,1,2,6,0
93376,Male,White,Under 18,San Bernardino County,92,55,2,23,34,206,101,106
93377,Male,White,Under 18,San Diego County,73,53,6,3,76,211,322,52
93378,Male,White,Under 18,San Francisco County,2,1,3,0,16,22,27,0
93379,Male,White,Under 18,San Joaquin County,31,19,3,6,23,82,160,0
93380,Male,White,Under 18,San Luis Obispo County,9,7,0,1,5,22,72,1
93381,Male,White,Under 18,San Mateo County,6,8,0,0,13,27,38,5
93382,Male,White,Under 18,Santa Barbara County,11,12,5,0,7,35,105,3
93383,Male,White,Under 18,Santa Clara County,25,37,7,2,22,93,115,10
93384,Male,White,Under 18,Santa Cruz County,13,7,1,3,12,36,48,4
93385,Male,White,Under 18,Shasta County,15,6,0,5,11,37,54,30
93386,Male,White,Under 18,Sierra County,0,0,0,1,0,1,0,0
93387,Male,White,Under 18,Siskiyou County,0,2,0,0,2,4,13,0
93388,Male,White,Under 18,Solano County,10,11,1,0,5,27,103,5
93389,Male,White,Under 18,Sonoma County,27,10,4,3,15,59,116,1
93390,Male,White,Under 18,Stanislaus County,31,34,0,11,14,90,70,3
93391,Male,White,Under 18,Sutter County,4,3,0,1,4,12,18,0
93392,Male,White,Under 18,Tehama County,6,6,0,2,3,17,45,1
93393,Male,White,Under 18,Trinity County,0,2,0,0,0,2,2,0
93394,Male,White,Under 18,Tulare County,13,8,0,2,8,31,86,32
93395,Male,White,Under 18,Tuolumne County,3,2,1,0,0,6,17,6
93396,Male,White,Under 18,Ventura County,22,22,4,0,17,65,134,46
93397,Male,White,Under 18,Yolo County,5,2,1,0,6,14,20,0
93398,Male,White,Under 18,Yuba County,7,15,1,0,3,26,32,0
93399,Male,White,18 to 19,Alameda County,10,15,1,0,12,38,94,0
93400,Male,White,18 to 19,Amador County,2,0,1,0,2,5,6,0
93401,Male,White,18 to 19,Butte County,13,10,0,1,12,36,135,0
93402,Male,White,18 to 19,Calaveras County,2,1,0,0,2,5,14,0
93403,Male,White,18 to 19,Colusa County,0,1,0,0,0,1,4,0
93404,Male,White,18 to 19,Contra Costa County,18,7,7,1,9,42,67,0
93405,Male,White,18 to 19,Del Norte County,1,1,1,1,3,7,25,0
93406,Male,White,18 to 19,El Dorado County,6,2,2,0,3,13,38,0
93407,Male,White,18 to 19,Fresno County,17,13,1,0,16,47,82,0
93408,Male,White,18 to 19,Glenn County,1,1,0,0,1,3,11,0
93409,Male,White,18 to 19,Humboldt County,11,10,1,0,9,31,67,0
93410,Male,White,18 to 19,Imperial County,3,3,0,0,2,8,8,0
93411,Male,White,18 to 19,Inyo County,0,4,0,0,0,4,18,0
93412,Male,White,18 to 19,Kern County,22,32,3,5,28,90,149,0
93413,Male,White,18 to 19,Kings County,6,0,0,0,4,10,17,0
93414,Male,White,18 to 19,Lake County,2,2,0,1,3,8,28,0
93415,Male,White,18 to 19,Lassen County,3,3,0,0,2,8,4,0
93416,Male,White,18 to 19,Los Angeles County,75,60,17,3,47,202,464,0
93417,Male,White,18 to 19,Madera County,7,0,2,0,3,12,14,0
93418,Male,White,18 to 19,Marin County,3,6,2,0,2,13,60,0
93419,Male,White,18 to 19,Mariposa County,1,0,0,0,0,1,3,0
93420,Male,White,18 to 19,Mendocino County,2,0,2,1,5,10,16,0
93421,Male,White,18 to 19,Merced County,5,4,2,0,6,17,29,0
93422,Male,White,18 to 19,Modoc County,0,0,0,0,1,1,2,0
93423,Male,White,18 to 19,Mono County,1,0,0,0,0,1,6,0
93424,Male,White,18 to 19,Monterey County,8,2,3,0,3,16,41,0
93425,Male,White,18 to 19,Napa County,3,2,1,0,1,7,16,0
93426,Male,White,18 to 19,Nevada County,3,4,0,1,5,13,31,0
93427,Male,White,18 to 19,Orange County,46,40,11,0,42,139,411,0
93428,Male,White,18 to 19,Placer County,7,9,6,2,14,38,107,0
93429,Male,White,18 to 19,Plumas County,0,1,0,2,1,4,19,0
93430,Male,White,18 to 19,Riverside County,27,23,5,2,22,79,173,0
93431,Male,White,18 to 19,Sacramento County,36,32,12,1,40,121,152,0
93432,Male,White,18 to 19,San Benito County,2,2,1,0,2,7,5,0
93433,Male,White,18 to 19,San Bernardino County,40,32,5,2,21,100,138,0
93434,Male,White,18 to 19,San Diego County,49,39,6,1,50,145,414,0
93435,Male,White,18 to 19,San Francisco County,29,16,62,1,34,142,64,0
93436,Male,White,18 to 19,San Joaquin County,19,12,5,2,13,51,85,0
93437,Male,White,18 to 19,San Luis Obispo County,6,10,2,1,7,26,150,0
93438,Male,White,18 to 19,San Mateo County,6,4,0,0,5,15,47,0
93439,Male,White,18 to 19,Santa Barbara County,25,9,10,1,6,51,300,0
93440,Male,White,18 to 19,Santa Clara County,11,10,1,6,9,37,99,0
93441,Male,White,18 to 19,Santa Cruz County,12,6,2,0,4,24,65,0
93442,Male,White,18 to 19,Shasta County,12,9,0,0,8,29,67,0
93443,Male,White,18 to 19,Siskiyou County,2,1,2,0,1,6,15,0
93444,Male,White,18 to 19,Solano County,13,17,5,1,10,46,68,0
93445,Male,White,18 to 19,Sonoma County,18,8,3,0,10,39,84,0
93446,Male,White,18 to 19,Stanislaus County,37,12,8,0,12,69,88,0
93447,Male,White,18 to 19,Sutter County,8,3,1,0,8,20,32,0
93448,Male,White,18 to 19,Tehama County,4,3,0,1,6,14,21,0
93449,Male,White,18 to 19,Trinity County,0,0,0,0,0,0,7,0
93450,Male,White,18 to 19,Tulare County,9,14,4,1,12,40,69,0
93451,Male,White,18 to 19,Tuolumne County,2,0,3,0,2,7,20,0
93452,Male,White,18 to 19,Ventura County,12,17,4,0,18,51,160,0
93453,Male,White,18 to 19,Yolo County,7,0,0,0,3,10,21,0
93454,Male,White,18 to 19,Yuba County,7,1,0,1,1,10,20,0
93455,Male,White,20 to 29,Alameda County,135,132,50,1,120,438,1546,0
93456,Male,White,20 to 29,Alpine County,0,0,0,0,1,1,4,0
93457,Male,White,20 to 29,Amador County,11,6,2,0,17,36,85,0
93458,Male,White,20 to 29,Butte County,127,69,35,4,128,363,1292,0
93459,Male,White,20 to 29,Calaveras County,17,5,1,1,11,35,115,0
93460,Male,White,20 to 29,Colusa County,1,2,1,0,17,21,49,0
93461,Male,White,20 to 29,Contra Costa County,140,179,70,2,195,586,1215,0
93462,Male,White,20 to 29,Del Norte County,25,15,9,1,12,62,205,0
93463,Male,White,20 to 29,El Dorado County,65,35,21,1,77,199,539,0
93464,Male,White,20 to 29,Fresno County,139,139,29,6,124,437,1207,0
93465,Male,White,20 to 29,Glenn County,10,6,3,0,19,38,155,0
93466,Male,White,20 to 29,Humboldt County,66,34,20,3,116,239,865,0
93467,Male,White,20 to 29,Imperial County,6,5,2,1,13,27,105,0
93468,Male,White,20 to 29,Inyo County,9,3,2,0,7,21,43,0
93469,Male,White,20 to 29,Kern County,256,286,43,12,216,813,2034,0
93470,Male,White,20 to 29,Kings County,19,22,6,3,33,83,243,0
93471,Male,White,20 to 29,Lake County,32,24,11,1,44,112,378,0
93472,Male,White,20 to 29,Lassen County,12,11,7,1,11,42,100,0
93473,Male,White,20 to 29,Los Angeles County,788,664,254,23,606,2335,6847,0
93474,Male,White,20 to 29,Madera County,24,23,3,0,50,100,189,0
93475,Male,White,20 to 29,Marin County,20,19,8,4,27,78,395,0
93476,Male,White,20 to 29,Mariposa County,5,3,0,1,1,10,64,0
93477,Male,White,20 to 29,Mendocino County,35,37,15,0,51,138,371,0
93478,Male,White,20 to 29,Merced County,48,51,12,3,68,182,419,0
93479,Male,White,20 to 29,Modoc County,9,5,0,1,13,28,40,0
93480,Male,White,20 to 29,Mono County,9,1,0,0,1,11,38,0
